user_id,mapped_model,age_group,gender,usage_type,style,performance,comfort,fuel_saving,cluster,pca_x,pca_y
UID67,Forza 350,teen,female,unknown,unknown,unknown,unknown,unknown,2,1.357148399518146,-0.006326609883312459
UID68,N-MAX,teen,male,daily,unknown,unknown,unknown,unknown,3,0.4303470852553614,0.11445619220277671
UID69,Scoopy i,teen,female,unknown,unknown,unknown,unknown,unknown,2,1.357148399518146,-0.006326609883312459
UID70,Scoopy i,teen,female,unknown,beauty,unknown,unknown,unknown,2,1.3881344144058312,0.07754758625755162
UID71,Scoopy i,teen,female,unknown,unknown,unknown,high,unknown,0,0.9212620747376432,-0.6858317415100149
UID72,Scoopy i,young_adult,female,city,unknown,unknown,unknown,unknown,2,0.5759283881820456,-0.7082197840926999
UID73,Scoopy i,young_adult,male,unknown,unknown,unknown,unknown,unknown,3,0.46151254415325305,0.07434901956723382
UID74,Scoopy i,teen,female,unknown,unknown,unknown,high,unknown,0,0.9212620747376432,-0.6858317415100149
UID75,Forza 350,teen,male,unknown,beauty,unknown,unknown,unknown,3,0.8827300252463455,0.5658785638956098
UID76,Giorno+,teen,female,daily,sporty,high,high,unknown,1,-0.6664414055434937,0.02144081614948185
UID77,Wave 125i,young_adult,female,unknown,unknown,unknown,unknown,unknown,2,0.9669169333127388,-0.4139819580708245
UID78,Wave 125i,teen,female,unknown,sporty,high,unknown,unknown,4,0.1908418443403081,1.068494123328153
UID79,Wave 125i,young_adult,male,city,beauty,unknown,unknown,true,3,0.05421948855895436,-0.45975250918530197
UID80,Wave 125i,young_adult,male,daily,unknown,unknown,unknown,true,3,-0.007174906301336584,-0.616937054856259
UID81,Wave 125i,adult,female,unknown,sporty,unknown,unknown,true,1,0.4538688434709011,-0.2103372488415573
UID82,Wave 125i,adult,male,unknown,sporty,high,unknown,unknown,4,-0.84262392674824,1.1254617141041356
UID83,Wave 125i,adult,male,daily,sporty,high,unknown,true,1,-1.3113113772028298,0.43417563968064266
UID84,Wave 125i,adult,female,daily,unknown,unknown,unknown,true,1,0.3603995671344941,-1.128976071168881
UID85,Wave 125i,young_adult,male,daily,premium,unknown,unknown,unknown,3,-0.33580743647965594,-0.417566618412857
UID86,N-MAX,adult,male,long_distance,premium,high,high,true,5,-1.8326655713033635,-0.851823400472853
UID87,N-MAX,young_adult,female,daily,premium,unknown,high,unknown,0,-0.266289372100673,-1.5854027276776184
UID88,N-MAX,teen,female,unknown,unknown,unknown,high,true,0,0.8739715493863522,-1.0095696403815393
UID89,N-MAX,young_adult,male,unknown,sporty,unknown,unknown,unknown,3,0.1335848953863609,0.6254396663425891
UID90,Scoopy i,teen,female,unknown,unknown,unknown,unknown,unknown,2,1.357148399518146,-0.0063266098833123915
UID91,Scoopy i,teen,male,unknown,beauty,unknown,unknown,unknown,3,0.8827300252463456,0.5658785638956099
